State,Date,raw_positives,7-day_avg,new_confirmed_cases_average,new_confirmed_cases_value,new_confirmed_cases_cumulative,new_deaths_average,new_deaths_value,new_deaths_cumulative,doses_admin_daily,7_day_avg,inpatient_beds_used_covid
RI,2020-03-27,,,21.285714285714285,38.0,203.0,0.2857142857142857,2.0,3.0,,,
RI,2020-03-28,,,24.714285714285715,36.0,239.0,0.42857142857142855,1.0,4.0,,,
RI,2020-03-29,,,30.142857142857142,55.0,294.0,0.7142857142857143,2.0,6.0,,,
RI,2020-03-30,,,43.142857142857146,114.0,408.0,1.1428571428571428,3.0,9.0,,,
RI,2020-03-31,,,52.0,80.0,488.0,1.4285714285714286,2.0,11.0,,,
RI,2020-04-01,,,62.0,78.0,566.0,1.5714285714285714,1.0,12.0,,,
RI,2020-04-02,,,68.57142857142857,79.0,645.0,2.142857142857143,4.0,16.0,,,
RI,2020-04-03,,,72.57142857142857,66.0,711.0,2.2857142857142856,3.0,19.0,,,
RI,2020-04-04,,,81.0,95.0,806.0,3.4285714285714284,9.0,28.0,,,
RI,2020-04-05,,,89.71428571428571,116.0,922.0,3.4285714285714284,2.0,30.0,,,
RI,2020-04-06,,,96.28571428571429,160.0,1082.0,4.0,7.0,37.0,,,
RI,2020-04-07,,,105.85714285714286,147.0,1229.0,4.428571428571429,5.0,42.0,,,
RI,2020-04-08,,,126.28571428571429,221.0,1450.0,5.714285714285714,10.0,52.0,,,
RI,2020-04-09,,,154.57142857142858,277.0,1727.0,6.142857142857143,7.0,59.0,,,
RI,2020-04-10,,,145.14285714285714,0.0,1727.0,7.285714285714286,11.0,70.0,,,
RI,2020-04-11,,,220.42857142857142,622.0,2349.0,7.714285714285714,12.0,82.0,,,
RI,2020-04-12,,,249.0,316.0,2665.0,8.714285714285714,9.0,91.0,,,
RI,2020-04-13,,,226.14285714285714,0.0,2665.0,9.0,9.0,100.0,,,
RI,2020-04-14,,,288.85714285714283,586.0,3251.0,9.428571428571429,8.0,108.0,,,
RI,2020-04-15,,,257.2857142857143,0.0,3251.0,10.428571428571429,17.0,125.0,,,
RI,2020-04-16,,,257.42857142857144,278.0,3529.0,11.428571428571429,14.0,139.0,,,
RI,2020-04-17,,,350.0,648.0,4177.0,12.857142857142858,21.0,160.0,,,
RI,2020-04-18,,,306.0,314.0,4491.0,13.285714285714286,15.0,175.0,,,
RI,2020-04-19,,,291.57142857142856,215.0,4706.0,13.571428571428571,11.0,186.0,,,
RI,2020-04-20,,,346.42857142857144,384.0,5090.0,13.714285714285714,10.0,196.0,,,
RI,2020-04-21,,,321.2857142857143,410.0,5500.0,15.142857142857142,18.0,214.0,,,
RI,2020-04-22,,,370.0,341.0,5841.0,15.285714285714286,18.0,232.0,,,
RI,2020-04-23,,,389.57142857142856,415.0,6256.0,15.428571428571429,15.0,247.0,,,
RI,2020-04-24,,,360.2857142857143,443.0,6699.0,14.571428571428571,15.0,262.0,,,
RI,2020-04-25,,,376.85714285714283,430.0,7129.0,14.428571428571429,14.0,276.0,,,
RI,2020-04-26,,,390.42857142857144,310.0,7439.0,14.857142857142858,14.0,290.0,,,
RI,2020-04-27,,,374.0,269.0,7708.0,14.857142857142858,10.0,300.0,,,
RI,2020-04-28,,,346.7142857142857,219.0,7927.0,15.428571428571429,22.0,322.0,,,
RI,2020-04-29,,,343.7142857142857,320.0,8247.0,15.428571428571429,18.0,340.0,,,
RI,2020-04-30,,,337.85714285714283,374.0,8621.0,16.714285714285715,24.0,364.0,,,
RI,2020-05-01,,,323.2857142857143,341.0,8962.0,16.571428571428573,14.0,378.0,,,
RI,2020-05-02,,,308.57142857142856,327.0,9289.0,18.0,24.0,402.0,,,
RI,2020-05-03,,,291.14285714285717,188.0,9477.0,19.0,21.0,423.0,,,
RI,2020-05-04,,,277.7142857142857,175.0,9652.0,20.142857142857142,18.0,441.0,,,
RI,2020-05-05,,,286.57142857142856,281.0,9933.0,19.285714285714285,16.0,457.0,,,
RI,2020-05-06,,,279.7142857142857,272.0,10205.0,19.714285714285715,21.0,478.0,,,
RI,2020-05-07,,,272.7142857142857,325.0,10530.0,19.285714285714285,21.0,499.0,,,
RI,2020-05-08,,,259.57142857142856,249.0,10779.0,20.428571428571427,22.0,521.0,,,
RI,2020-05-09,,,242.85714285714286,210.0,10989.0,19.142857142857142,15.0,536.0,,,
RI,2020-05-10,,,256.7142857142857,285.0,11274.0,18.142857142857142,14.0,550.0,,,
RI,2020-05-11,,,256.85714285714283,176.0,11450.0,17.714285714285715,15.0,565.0,,,
RI,2020-05-12,,,240.14285714285714,164.0,11614.0,18.571428571428573,22.0,587.0,,,
RI,2020-05-13,,,232.85714285714286,221.0,11835.0,17.428571428571427,13.0,600.0,,,
RI,2020-05-14,,,212.28571428571428,181.0,12016.0,16.571428571428573,15.0,615.0,,,
RI,2020-05-15,,,205.71428571428572,203.0,12219.0,15.428571428571429,14.0,629.0,,,
RI,2020-05-16,,,206.42857142857142,215.0,12434.0,15.428571428571429,15.0,644.0,,,
RI,2020-05-17,,,200.0,240.0,12674.0,14.857142857142858,10.0,654.0,,,
RI,2020-05-18,,,192.14285714285714,121.0,12795.0,15.285714285714286,18.0,672.0,,,
RI,2020-05-19,,,191.0,156.0,12951.0,13.714285714285714,11.0,683.0,,,
RI,2020-05-20,,,217.28571428571428,405.0,13356.0,15.0,22.0,705.0,,,
RI,2020-05-21,,,222.14285714285714,215.0,13571.0,15.714285714285714,20.0,725.0,,,
RI,2020-05-22,,,216.71428571428572,165.0,13736.0,15.285714285714286,11.0,736.0,,,
RI,2020-05-23,,,216.85714285714286,216.0,13952.0,15.0,13.0,749.0,,,
RI,2020-05-24,,,198.71428571428572,113.0,14065.0,14.714285714285714,8.0,757.0,,,
RI,2020-05-25,,,181.42857142857142,0.0,14065.0,13.571428571428571,10.0,767.0,,,
RI,2020-05-26,,,179.85714285714286,145.0,14210.0,14.142857142857142,15.0,782.0,,,
RI,2020-05-27,,,142.42857142857142,143.0,14353.0,12.428571428571429,10.0,792.0,,,
RI,2020-05-28,,,131.85714285714286,141.0,14494.0,10.714285714285714,8.0,800.0,,,
RI,2020-05-29,,,128.42857142857142,141.0,14635.0,10.857142857142858,12.0,812.0,,,
RI,2020-05-30,,,123.85714285714286,184.0,14819.0,10.714285714285714,12.0,824.0,,,
RI,2020-05-31,,,123.28571428571429,109.0,14928.0,10.0,3.0,827.0,,,
RI,2020-06-01,,,132.28571428571428,63.0,14991.0,9.285714285714286,5.0,832.0,,,
RI,2020-06-02,,,128.85714285714286,121.0,15112.0,8.571428571428571,10.0,842.0,,,
RI,2020-06-03,,,123.71428571428571,107.0,15219.0,8.714285714285714,11.0,853.0,,,
RI,2020-06-04,,,118.71428571428571,106.0,15325.0,9.285714285714286,12.0,865.0,,,
RI,2020-06-05,,,115.14285714285714,116.0,15441.0,9.142857142857142,11.0,876.0,,,
RI,2020-06-06,,,88.85714285714286,0.0,15441.0,8.285714285714286,6.0,882.0,,,
RI,2020-06-07,,,73.28571428571429,0.0,15441.0,8.428571428571429,4.0,886.0,,,
RI,2020-06-08,,,93.0,201.0,15642.0,8.285714285714286,4.0,890.0,,,
RI,2020-06-09,,,82.71428571428571,49.0,15691.0,7.0,1.0,891.0,,,
RI,2020-06-10,,,76.71428571428571,65.0,15756.0,6.0,4.0,895.0,,,
RI,2020-06-11,,,76.71428571428571,106.0,15862.0,5.142857142857143,6.0,901.0,,,
RI,2020-06-12,,,72.28571428571429,85.0,15947.0,3.857142857142857,2.0,903.0,,,
RI,2020-06-13,,,72.28571428571429,0.0,15947.0,3.4285714285714284,3.0,906.0,,,
RI,2020-06-14,,,72.28571428571429,0.0,15947.0,3.2857142857142856,3.0,909.0,,,
RI,2020-06-15,,,64.42857142857143,146.0,16093.0,3.4285714285714284,5.0,914.0,,,
RI,2020-06-16,,,67.57142857142857,71.0,16164.0,4.428571428571429,8.0,922.0,,,
RI,2020-06-17,,,65.28571428571429,49.0,16213.0,4.714285714285714,6.0,928.0,,,
RI,2020-06-18,,,58.142857142857146,56.0,16269.0,4.857142857142857,7.0,935.0,,,
RI,2020-06-19,,,55.714285714285715,68.0,16337.0,5.0,3.0,938.0,,,
RI,2020-06-20,,,55.714285714285715,0.0,16337.0,5.142857142857143,4.0,942.0,,,
RI,2020-06-21,,,55.714285714285715,0.0,16337.0,5.0,2.0,944.0,,,
RI,2020-06-22,,,52.285714285714285,122.0,16459.0,4.571428571428571,2.0,946.0,,,
RI,2020-06-23,,,52.714285714285715,74.0,16533.0,4.428571428571429,7.0,953.0,,,
RI,2020-06-24,,,56.142857142857146,73.0,16606.0,4.285714285714286,5.0,958.0,,,
RI,2020-06-25,,,53.0,34.0,16640.0,3.4285714285714284,1.0,959.0,,,
RI,2020-06-26,,,46.285714285714285,21.0,16661.0,3.142857142857143,1.0,960.0,,,
RI,2020-06-27,,,46.285714285714285,0.0,16661.0,3.2857142857142856,5.0,965.0,,,
RI,2020-06-28,,,46.285714285714285,0.0,16661.0,3.857142857142857,6.0,971.0,,,
RI,2020-06-29,,,43.57142857142857,103.0,16764.0,3.7142857142857144,1.0,972.0,,,
RI,2020-06-30,,,40.0,49.0,16813.0,3.4285714285714284,5.0,977.0,,,
RI,2020-07-01,,,35.285714285714285,40.0,16853.0,2.857142857142857,1.0,978.0,,,
RI,2020-07-02,,,43.0,88.0,16941.0,3.142857142857143,3.0,981.0,,,
RI,2020-07-03,,,47.142857142857146,50.0,16991.0,3.4285714285714284,3.0,984.0,,,
RI,2020-07-04,,,47.142857142857146,0.0,16991.0,3.0,2.0,986.0,,,
RI,2020-07-05,,,47.142857142857146,0.0,16991.0,2.4285714285714284,2.0,988.0,,,
RI,2020-07-06,,,32.42857142857143,0.0,16991.0,2.857142857142857,4.0,992.0,,,
RI,2020-07-07,,,48.714285714285715,163.0,17154.0,2.4285714285714284,2.0,994.0,,,
RI,2020-07-08,,,50.142857142857146,50.0,17204.0,2.2857142857142856,0.0,994.0,,,
RI,2020-07-09,,,43.142857142857146,39.0,17243.0,1.8571428571428572,0.0,994.0,,,
RI,2020-07-10,,,45.857142857142854,69.0,17312.0,1.8571428571428572,3.0,997.0,,,
RI,2020-07-11,,,45.857142857142854,0.0,17312.0,2.0,3.0,1000.0,,,
RI,2020-07-12,,,45.857142857142854,0.0,17312.0,2.142857142857143,3.0,1003.0,,,
RI,2020-07-13,,,70.85714285714286,175.0,17487.0,1.7142857142857142,1.0,1004.0,,,
RI,2020-07-14,,,62.0,101.0,17588.0,1.5714285714285714,1.0,1005.0,,,
RI,2020-07-15,,,62.285714285714285,52.0,17640.0,1.5714285714285714,0.0,1005.0,,,
RI,2020-07-16,,,66.85714285714286,71.0,17711.0,1.7142857142857142,1.0,1006.0,,,
RI,2020-07-17,,,68.71428571428571,82.0,17793.0,1.5714285714285714,2.0,1008.0,,,
RI,2020-07-18,,,68.71428571428571,0.0,17793.0,1.7142857142857142,4.0,1012.0,,,
RI,2020-07-19,,,68.71428571428571,0.0,17793.0,1.5714285714285714,2.0,1014.0,,,
RI,2020-07-20,,,59.57142857142857,111.0,17904.0,1.7142857142857142,2.0,1016.0,,,
RI,2020-07-21,,,56.857142857142854,82.0,17986.0,1.7142857142857142,1.0,1017.0,,,
RI,2020-07-22,,,60.285714285714285,76.0,18062.0,1.8571428571428572,1.0,1018.0,,,
RI,2020-07-23,,,62.42857142857143,86.0,18148.0,1.7142857142857142,0.0,1018.0,,,
RI,2020-07-24,,,61.57142857142857,76.0,18224.0,1.4285714285714286,0.0,1018.0,,,
RI,2020-07-25,,,61.57142857142857,0.0,18224.0,1.2857142857142858,3.0,1021.0,,,
RI,2020-07-26,,,61.57142857142857,0.0,18224.0,1.1428571428571428,1.0,1022.0,,,
RI,2020-07-27,,,87.28571428571429,291.0,18515.0,1.0,1.0,1023.0,,,
RI,2020-07-28,,,105.57142857142857,210.0,18725.0,1.0,1.0,1024.0,,,
RI,2020-07-29,,,105.42857142857143,75.0,18800.0,0.8571428571428571,0.0,1024.0,,,
RI,2020-07-30,,,114.57142857142857,150.0,18950.0,1.0,1.0,1025.0,,,
RI,2020-07-31,,,114.0,72.0,19022.0,1.1428571428571428,1.0,1026.0,,,
RI,2020-08-01,,,114.0,0.0,19022.0,0.8571428571428571,1.0,1027.0,,,
RI,2020-08-02,,,114.0,0.0,19022.0,1.0,2.0,1029.0,,,
RI,2020-08-03,,,104.42857142857143,224.0,19246.0,1.0,1.0,1030.0,,,
RI,2020-08-04,,,95.0,144.0,19390.0,1.1428571428571428,2.0,1032.0,,,
RI,2020-08-05,,,97.28571428571429,91.0,19481.0,1.4285714285714286,2.0,1034.0,,,
RI,2020-08-06,,,94.42857142857143,130.0,19611.0,1.2857142857142858,0.0,1034.0,,,
RI,2020-08-07,,,102.28571428571429,127.0,19738.0,1.4285714285714286,2.0,1036.0,,,
RI,2020-08-08,,,102.28571428571429,0.0,19738.0,1.4285714285714286,1.0,1037.0,,,
RI,2020-08-09,,,102.28571428571429,0.0,19738.0,1.1428571428571428,0.0,1037.0,,,
RI,2020-08-10,,,98.28571428571429,196.0,19934.0,1.1428571428571428,1.0,1038.0,,,
RI,2020-08-11,,,94.71428571428571,119.0,20053.0,1.2857142857142858,3.0,1041.0,,,
RI,2020-08-12,,,92.57142857142857,76.0,20129.0,1.1428571428571428,1.0,1042.0,,,
RI,2020-08-13,,,89.85714285714286,111.0,20240.0,1.1428571428571428,0.0,1042.0,,,
RI,2020-08-14,,,85.28571428571429,95.0,20335.0,1.2857142857142858,3.0,1045.0,,,
RI,2020-08-15,,,85.28571428571429,0.0,20335.0,1.1428571428571428,0.0,1045.0,,,
RI,2020-08-16,,,85.28571428571429,0.0,20335.0,2.142857142857143,7.0,1052.0,,,
RI,2020-08-17,,,91.14285714285714,237.0,20572.0,2.2857142857142856,2.0,1054.0,,,
RI,2020-08-18,,,91.28571428571429,120.0,20692.0,2.5714285714285716,5.0,1059.0,,,
RI,2020-08-19,,,95.14285714285714,103.0,20795.0,2.4285714285714284,0.0,1059.0,,,
RI,2020-08-20,,,90.14285714285714,76.0,20871.0,2.857142857142857,3.0,1062.0,,,
RI,2020-08-21,,,98.14285714285714,151.0,21022.0,2.7142857142857144,2.0,1064.0,,,
RI,2020-08-22,,,98.14285714285714,0.0,21022.0,2.857142857142857,1.0,1065.0,,,
RI,2020-08-23,,,98.14285714285714,0.0,21022.0,2.0,1.0,1066.0,,,
RI,2020-08-24,,,104.28571428571429,280.0,21302.0,1.8571428571428572,1.0,1067.0,,,
RI,2020-08-25,,,97.14285714285714,70.0,21372.0,1.2857142857142858,1.0,1068.0,,,
RI,2020-08-26,,,94.14285714285714,82.0,21454.0,1.4285714285714286,1.0,1069.0,,,
RI,2020-08-27,,,102.57142857142857,135.0,21589.0,1.2857142857142858,2.0,1071.0,,,
RI,2020-08-28,,,94.42857142857143,94.0,21683.0,1.2857142857142858,2.0,1073.0,,,
RI,2020-08-29,,,94.42857142857143,0.0,21683.0,1.4285714285714286,2.0,1075.0,,,
RI,2020-08-30,,,94.42857142857143,0.0,21683.0,1.5714285714285714,2.0,1077.0,,,
RI,2020-08-31,,,92.42857142857143,266.0,21949.0,1.5714285714285714,1.0,1078.0,,,
RI,2020-09-01,,,90.0,53.0,22002.0,1.7142857142857142,2.0,1080.0,,,
RI,2020-09-02,,,89.14285714285714,76.0,22078.0,1.8571428571428572,2.0,1082.0,,,
RI,2020-09-03,,,79.14285714285714,65.0,22143.0,2.0,3.0,1085.0,,,
RI,2020-09-04,,,80.0,100.0,22243.0,1.8571428571428572,1.0,1086.0,,,
RI,2020-09-05,,,80.0,0.0,22243.0,1.7142857142857142,1.0,1087.0,,,
RI,2020-09-06,,,80.0,0.0,22243.0,1.5714285714285714,1.0,1088.0,,,
RI,2020-09-07,,,42.0,0.0,22243.0,1.5714285714285714,1.0,1089.0,,,
RI,2020-09-08,,,84.28571428571429,349.0,22592.0,1.5714285714285714,2.0,1091.0,,,
RI,2020-09-09,,,85.42857142857143,84.0,22676.0,1.4285714285714286,1.0,1092.0,,,
RI,2020-09-10,,,91.28571428571429,106.0,22782.0,1.1428571428571428,1.0,1093.0,,,
RI,2020-09-11,,,94.57142857142857,123.0,22905.0,1.0,0.0,1093.0,,,
RI,2020-09-12,,,94.57142857142857,0.0,22905.0,1.2857142857142858,3.0,1096.0,,,
RI,2020-09-13,,,94.57142857142857,0.0,22905.0,1.1428571428571428,0.0,1096.0,,,
RI,2020-09-14,,,126.71428571428571,225.0,23130.0,1.2857142857142858,2.0,1098.0,,,
RI,2020-09-15,,,94.0,120.0,23250.0,1.2857142857142858,2.0,1100.0,,,
RI,2020-09-16,,,97.42857142857143,108.0,23358.0,1.8571428571428572,5.0,1105.0,,,
RI,2020-09-17,,,100.85714285714286,130.0,23488.0,1.7142857142857142,0.0,1105.0,,,
RI,2020-09-18,,,102.14285714285714,132.0,23620.0,2.0,2.0,1107.0,,,
RI,2020-09-19,,,102.14285714285714,0.0,23620.0,2.142857142857143,4.0,1111.0,,,
RI,2020-09-20,,,102.14285714285714,0.0,23620.0,2.7142857142857144,4.0,1115.0,,,
RI,2020-09-21,,,114.57142857142857,312.0,23932.0,2.7142857142857144,2.0,1117.0,,,
RI,2020-09-22,,,113.42857142857143,112.0,24044.0,2.5714285714285716,1.0,1118.0,,,
RI,2020-09-23,,,117.0,133.0,24177.0,1.8571428571428572,0.0,1118.0,,,
RI,2020-09-24,,,117.57142857142857,134.0,24311.0,2.0,1.0,1119.0,,,
RI,2020-09-25,,,80.14285714285714,-130.0,24181.0,1.8571428571428572,1.0,1120.0,,,
RI,2020-09-26,,,80.14285714285714,0.0,24181.0,1.4285714285714286,1.0,1121.0,,,
RI,2020-09-27,,,80.14285714285714,0.0,24181.0,0.8571428571428571,0.0,1121.0,,,
RI,2020-09-28,,,70.28571428571429,243.0,24424.0,0.8571428571428571,2.0,1123.0,,,
RI,2020-09-29,,,73.14285714285714,132.0,24556.0,0.8571428571428571,1.0,1124.0,,,
RI,2020-09-30,,,81.57142857142857,192.0,24748.0,1.0,1.0,1125.0,,,
RI,2020-10-01,,,86.14285714285714,166.0,24914.0,1.1428571428571428,2.0,1127.0,,,
RI,2020-10-02,,,127.85714285714286,162.0,25076.0,1.2857142857142858,2.0,1129.0,,,
RI,2020-10-03,,,127.85714285714286,0.0,25076.0,1.4285714285714286,2.0,1131.0,,,
RI,2020-10-04,,,127.85714285714286,0.0,25076.0,1.7142857142857142,2.0,1133.0,,,
RI,2020-10-05,,,142.14285714285714,343.0,25419.0,2.0,4.0,1137.0,,,
RI,2020-10-06,,,148.57142857142858,177.0,25596.0,1.8571428571428572,0.0,1137.0,,,
RI,2020-10-07,,,146.85714285714286,180.0,25776.0,2.0,2.0,1139.0,,,
RI,2020-10-08,,,161.57142857142858,269.0,26045.0,2.2857142857142856,4.0,1143.0,,,
RI,2020-10-09,,,174.0,249.0,26294.0,2.4285714285714284,3.0,1146.0,,,
RI,2020-10-10,,,174.0,0.0,26294.0,2.4285714285714284,2.0,1148.0,,,
RI,2020-10-11,,,174.0,0.0,26294.0,3.0,6.0,1154.0,,,
RI,2020-10-12,,,125.0,0.0,26294.0,3.142857142857143,5.0,1159.0,,,
RI,2020-10-13,,,194.85714285714286,666.0,26960.0,4.142857142857143,7.0,1166.0,,,
RI,2020-10-14,,,198.28571428571428,204.0,27164.0,4.142857142857143,2.0,1168.0,,,
RI,2020-10-15,,,199.0,274.0,27438.0,3.857142857142857,2.0,1170.0,,,
RI,2020-10-16,,,199.57142857142858,253.0,27691.0,3.7142857142857144,2.0,1172.0,,,
RI,2020-10-17,,,199.57142857142858,0.0,27691.0,3.7142857142857144,2.0,1174.0,,,
RI,2020-10-18,,,199.57142857142858,0.0,27691.0,3.142857142857143,2.0,1176.0,,,
RI,2020-10-19,,,293.2857142857143,656.0,28347.0,2.5714285714285716,1.0,1177.0,,,
RI,2020-10-20,,,241.28571428571428,302.0,28649.0,2.142857142857143,4.0,1181.0,,,
RI,2020-10-21,,,279.85714285714283,474.0,29123.0,2.2857142857142856,3.0,1184.0,,,
RI,2020-10-22,,,308.0,471.0,29594.0,2.4285714285714284,3.0,1187.0,,,
RI,2020-10-23,,,346.7142857142857,524.0,30118.0,2.5714285714285716,3.0,1190.0,,,
RI,2020-10-24,,,346.7142857142857,0.0,30118.0,2.4285714285714284,1.0,1191.0,,,
RI,2020-10-25,,,346.7142857142857,0.0,30118.0,2.4285714285714284,2.0,1193.0,,,
RI,2020-10-26,,,382.42857142857144,906.0,31024.0,2.7142857142857144,3.0,1196.0,,,
RI,2020-10-27,,,399.42857142857144,421.0,31445.0,2.857142857142857,5.0,1201.0,,,
RI,2020-10-28,,,403.0,499.0,31944.0,2.857142857142857,3.0,1204.0,,,
RI,2020-10-29,,,388.2857142857143,368.0,32312.0,3.0,4.0,1208.0,,,
RI,2020-10-30,,,393.7142857142857,562.0,32874.0,3.2857142857142856,5.0,1213.0,,,
RI,2020-10-31,,,393.7142857142857,0.0,32874.0,3.5714285714285716,3.0,1216.0,,,
RI,2020-11-01,,,393.7142857142857,0.0,32874.0,3.857142857142857,4.0,1220.0,,,
RI,2020-11-02,,,442.2857142857143,1246.0,34120.0,4.285714285714286,6.0,1226.0,,,
RI,2020-11-03,,,442.57142857142856,423.0,34543.0,3.7142857142857144,1.0,1227.0,,,
RI,2020-11-04,,,454.0,579.0,35122.0,3.857142857142857,4.0,1231.0,,,
RI,2020-11-05,,,491.14285714285717,628.0,35750.0,3.857142857142857,4.0,1235.0,,,
RI,2020-11-06,,,500.85714285714283,630.0,36380.0,3.857142857142857,5.0,1240.0,,,
RI,2020-11-07,,,500.85714285714283,0.0,36380.0,3.5714285714285716,1.0,1241.0,,,
RI,2020-11-08,,,500.85714285714283,0.0,36380.0,3.857142857142857,6.0,1247.0,,,
RI,2020-11-09,,,555.5714285714286,1629.0,38009.0,3.5714285714285716,4.0,1251.0,,,
RI,2020-11-10,,,607.8571428571429,789.0,38798.0,4.285714285714286,6.0,1257.0,,,
RI,2020-11-11,,,664.8571428571429,978.0,39776.0,5.0,9.0,1266.0,,,
RI,2020-11-12,,,716.2857142857143,988.0,40764.0,5.142857142857143,5.0,1271.0,,,
RI,2020-11-13,,,735.5714285714286,765.0,41529.0,4.714285714285714,2.0,1273.0,,,
RI,2020-11-14,,,735.5714285714286,0.0,41529.0,6.0,10.0,1283.0,,,
RI,2020-11-15,,,735.5714285714286,0.0,41529.0,6.285714285714286,8.0,1291.0,,,
RI,2020-11-16,,,844.8571428571429,2394.0,43923.0,6.571428571428571,6.0,1297.0,,,
RI,2020-11-17,,,818.5714285714286,605.0,44528.0,6.428571428571429,5.0,1302.0,,,
RI,2020-11-18,,,876.4285714285714,1383.0,45911.0,6.142857142857143,7.0,1309.0,,,
RI,2020-11-19,,,883.8571428571429,1040.0,46951.0,6.142857142857143,5.0,1314.0,,,
RI,2020-11-20,,,924.5714285714286,1050.0,48001.0,6.857142857142857,7.0,1321.0,,,
RI,2020-11-21,,,924.5714285714286,0.0,48001.0,6.857142857142857,10.0,1331.0,,,
RI,2020-11-22,,,924.5714285714286,0.0,48001.0,7.428571428571429,12.0,1343.0,,,
RI,2020-11-23,,,950.0,2572.0,50573.0,8.285714285714286,12.0,1355.0,,,
RI,2020-11-24,,,985.1428571428571,851.0,51424.0,9.285714285714286,12.0,1367.0,,,
RI,2020-11-25,,,915.1428571428571,893.0,52317.0,9.285714285714286,7.0,1374.0,,,
RI,2020-11-26,,,766.5714285714286,0.0,52317.0,10.285714285714286,12.0,1386.0,,,
RI,2020-11-27,,,850.4285714285714,1637.0,53954.0,10.571428571428571,9.0,1395.0,,,
RI,2020-11-28,,,850.4285714285714,0.0,53954.0,9.714285714285714,4.0,1399.0,,,
RI,2020-11-29,,,850.4285714285714,0.0,53954.0,9.285714285714286,9.0,1408.0,,,
RI,2020-11-30,,,878.5714285714286,2769.0,56723.0,8.571428571428571,7.0,1415.0,,,
RI,2020-12-01,,,926.0,1183.0,57906.0,8.714285714285714,13.0,1428.0,,,
RI,2020-12-02,,,955.4285714285714,1099.0,59005.0,9.714285714285714,14.0,1442.0,,,
RI,2020-12-03,,,1200.7142857142858,1717.0,60722.0,9.714285714285714,12.0,1454.0,,,
RI,2020-12-04,,,1169.0,1415.0,62137.0,10.142857142857142,12.0,1466.0,,,
RI,2020-12-05,,,1169.0,0.0,62137.0,11.857142857142858,16.0,1482.0,,,
RI,2020-12-06,,,1169.0,0.0,62137.0,12.714285714285714,15.0,1497.0,,,
RI,2020-12-07,,,1299.2857142857142,3681.0,65818.0,15.142857142857142,24.0,1521.0,,,
RI,2020-12-08,,,1308.7142857142858,1249.0,67067.0,16.285714285714285,21.0,1542.0,,,
RI,2020-12-09,,,1327.7142857142858,1232.0,68299.0,16.428571428571427,15.0,1557.0,,,
RI,2020-12-10,,,1217.857142857143,948.0,69247.0,18.428571428571427,26.0,1583.0,,,
RI,2020-12-11,,,1240.142857142857,1571.0,70818.0,19.571428571428573,20.0,1603.0,,,
RI,2020-12-12,,,1240.142857142857,0.0,70818.0,20.0,19.0,1622.0,,,
RI,2020-12-13,,,1240.142857142857,0.0,70818.0,22.142857142857142,30.0,1652.0,,,
RI,2020-12-14,,,1179.0,3253.0,74071.0,20.857142857142858,15.0,1667.0,,,
RI,2020-12-15,,,1167.142857142857,1166.0,75237.0,20.142857142857142,16.0,1683.0,,,
RI,2020-12-16,,,1130.0,972.0,76209.0,20.714285714285715,19.0,1702.0,,,
RI,2020-12-17,,,1149.0,1081.0,77290.0,19.428571428571427,17.0,1719.0,,,
RI,2020-12-18,,,999.1428571428571,522.0,77812.0,18.714285714285715,15.0,1734.0,,,
RI,2020-12-19,,,999.1428571428571,0.0,77812.0,18.857142857142858,20.0,1754.0,,,
RI,2020-12-20,,,999.1428571428571,0.0,77812.0,16.571428571428573,14.0,1768.0,,,
RI,2020-12-21,,,880.0,2419.0,80231.0,16.0,11.0,1779.0,,,
RI,2020-12-22,,,850.0,956.0,81187.0,16.285714285714285,18.0,1797.0,,,
RI,2020-12-23,,,836.7142857142857,879.0,82066.0,15.0,10.0,1807.0,,,
RI,2020-12-24,,,682.2857142857143,0.0,82066.0,15.0,17.0,1824.0,,,
RI,2020-12-25,,,607.7142857142857,0.0,82066.0,15.857142857142858,21.0,1845.0,,,
RI,2020-12-26,,,607.7142857142857,0.0,82066.0,14.571428571428571,11.0,1856.0,,,
RI,2020-12-27,,,607.7142857142857,0.0,82066.0,14.428571428571429,13.0,1869.0,,,
RI,2020-12-28,,,767.2857142857143,3536.0,85602.0,14.857142857142858,14.0,1883.0,,,
RI,2020-12-29,,,800.2857142857143,1187.0,86789.0,14.714285714285714,17.0,1900.0,,,
RI,2020-12-30,,,840.4285714285714,1160.0,87949.0,14.857142857142858,11.0,1911.0,,,
RI,2020-12-31,,,840.4285714285714,0.0,87949.0,15.142857142857142,19.0,1930.0,,,
RI,2021-01-01,,,840.4285714285714,0.0,87949.0,14.142857142857142,14.0,1944.0,,,
RI,2021-01-02,,,840.4285714285714,0.0,87949.0,14.428571428571429,13.0,1957.0,,,
RI,2021-01-03,,,840.4285714285714,0.0,87949.0,15.0,17.0,1974.0,,,
RI,2021-01-04,,,1015.1428571428571,4759.0,92708.0,15.571428571428571,18.0,1992.0,,,
RI,2021-01-05,,,1009.0,1144.0,93852.0,15.0,13.0,2005.0,,,
RI,2021-01-06,,,1073.4285714285713,1611.0,95463.0,16.142857142857142,19.0,2024.0,,,
RI,2021-01-07,,,1234.5714285714287,1128.0,96591.0,15.0,11.0,2035.0,,,
RI,2021-01-08,,,1380.7142857142858,1023.0,97614.0,14.857142857142858,13.0,2048.0,,,
RI,2021-01-09,,,1380.7142857142858,0.0,97614.0,15.0,14.0,2062.0,,,
